27,27,,Rayo Vallecano,Granada CF,"2015-03-14 14:00:00"
27,27,,Celta Vigo,Athletic Bilbao,"2015-03-14 14:00:00"
27,27,,Malaga,Cordoba,"2015-03-14 14:00:00"
28,28,,FC Barcelone,Real Madrid,"2015-03-21 14:00:00"
28,28,,Levante,Celta Vigo,"2015-03-21 14:00:00"
28,28,,Elche,Valence CF,"2015-03-21 14:00:00"
28,28,,Deportivo La Corogne,Espanyol Barcelone,"2015-03-21 14:00:00"
28,28,,Rayo Vallecano,Malaga,"2015-03-21 14:00:00"
28,28,,Villarreal,FC Séville,"2015-03-21 14:00:00"
28,28,,Granada CF,Eibar,"2015-03-21 14:00:00"
28,28,,Atletico Madrid,Getafe,"2015-03-21 14:00:00"
28,28,,Athletic Bilbao,Almeria,"2015-03-21 14:00:00"
28,28,,Real Sociedad,Cordoba,"2015-03-21 14:00:00"
29,29,,Celta Vigo,FC Barcelone,"2015-04-04 13:00:00"
29,29,,Malaga,Real Sociedad,"2015-04-04 13:00:00"
29,29,,Valence CF,Villarreal,"2015-04-04 13:00:00"
29,29,,Getafe,Deportivo La Corogne,"2015-04-04 13:00:00"
29,29,,Cordoba,Atletico Madrid,"2015-04-04 13:00:00"
29,29,,Eibar,Rayo Vallecano,"2015-04-04 13:00:00"
29,29,,Almeria,Levante,"2015-04-04 13:00:00"
29,29,,Espanyol Barcelone,Elche,"2015-04-04 13:00:00"
29,29,,Real Madrid,Granada CF,"2015-04-04 13:00:00"
29,29,,FC Séville,Athletic Bilbao,"2015-04-04 13:00:00"
30,30,,Atletico Madrid,Real Sociedad,"2015-04-08 13:00:00"
30,30,,Rayo Vallecano,Real Madrid,"2015-04-08 13:00:00"
30,30,,Granada CF,Celta Vigo,"2015-04-08 13:00:00"
30,30,,Athletic Bilbao,Valence CF,"2015-04-08 13:00:00"
30,30,,Villarreal,Espanyol Barcelone,"2015-04-08 13:00:00"
30,30,,Eibar,Malaga,"2015-04-08 13:00:00"
30,30,,Levante,FC Séville,"2015-04-08 13:00:00"
30,30,,Elche,Getafe,"2015-04-08 13:00:00"
30,30,,FC Barcelone,Almeria,"2015-04-08 13:00:00"
30,30,,Deportivo La Corogne,Cordoba,"2015-04-08 13:00:00"
31,31,,FC Séville,FC Barcelone,"2015-04-11 13:00:00"
